ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT,Ph,NB
276,8,1,100,0,1012,1,gvi2,kyei2,6.91968384984741,2.2203,1
276,2,5,668,0,735,1,gvi2,kyei2,6.59987049921284,2.2203,1
276,1,2,162,0,1904,1,gvi2,kyei2,7.55171221535131,2.2203,1
276,22,5,752,0,2126,1,gvi2,kyei2,7.66199755890189,2.2203,1
277,20,10,1463,1,662,1,quai3,quai3,6.49526555593701,2.4493,8
277,8,5,657,0,765,1,quai3,quai3,6.63987583382654,2.4493,8
277,2,5,647,0,1668,1,quai3,quai3,7.41938058291869,2.4493,8
277,1,10,1475,0,431,1,quai3,quai3,6.06610809010375,2.4493,8
277,22,8,1268,0,571,1,quai3,quai3,6.34738920965601,2.4493,8
278,1,5,648,0,724,1,bio1,pio1,6.58479139238572,2.5929,6
278,8,5,642,0,833,1,bio1,pio1,6.72503364216684,2.5929,6
278,2,3,417,0,2235,1,bio1,pio1,7.71199650704767,2.5929,6
278,22,4,584,0,857,1,bio1,pio1,6.75343791859778,2.5929,6
279,22,3,394,0,2476,1,ciong2,CioN2,7.81439963380449,2.9172,5
279,8,8,1194,0,436,1,ciong2,CioN2,6.07764224334903,2.9172,5
279,1,5,753,0,900,1,ciong2,CioN2,6.80239476332431,2.9172,5
279,2,8,1266,0,770,1,ciong2,CioN2,6.64639051484773,2.9172,5
280,1,10,1553,0,765,1,jong2,joN2,6.63987583382654,2.6132,4
280,22,7,1116,0,1909,1,jong2,joN2,7.55433482372575,2.6132,4
280,2,6,920,0,929,1,jong2,joN2,6.83410873881384,2.6132,4
280,8,4,560,0,1156,1,jong2,joN2,7.05272104923232,2.6132,4
281,1,1,113,0,769,1,pvi4,Pyei4,6.64509096950564,2.2203,1
281,20,10,1487,1,324,1,pvi4,Pyei4,5.78074351579233,2.2203,1
281,8,10,1589,1,785,1,pvi4,Pyei4,6.66568371778241,2.2203,1
281,22,5,743,0,1973,1,pvi4,Pyei4,7.58731050602262,2.2203,1
281,2,10,1450,0,1716,1,pvi4,Pyei4,7.44775128004791,2.2203,1
282,1,2,170,0,617,1,shiai3,Siai3,6.42486902390539,1.9437,3
282,22,7,1082,1,1610,1,shiai3,Siai3,7.38398945797851,1.9437,3
282,2,10,1520,0,802,1,shiai3,Siai3,6.68710860786651,1.9437,3
282,8,8,1178,1,1135,1,shiai3,Siai3,7.0343879299155,1.9437,3
283,20,10,1488,1,417,1,diang3,tiaN3,6.0330862217988,3.473,10
283,2,6,954,0,1734,1,diang3,tiaN3,7.45818615734049,3.473,10
283,1,9,1435,0,353,1,diang3,tiaN3,5.8664680569333,3.473,10
283,22,2,168,0,2908,1,diang3,tiaN3,7.97522083865341,3.473,10
283,8,6,814,0,1879,1,diang3,tiaN3,7.53849499941346,3.473,10
284,8,10,1473,0,748,1,que1,qu^1,6.61740297797448,2.2243,6
284,1,6,949,0,585,1,que1,qu^1,6.37161184723186,2.2243,6
284,2,6,802,0,750,1,que1,qu^1,6.62007320653036,2.2243,6
284,22,5,756,0,917,1,que1,qu^1,6.82110747225646,2.2243,6
285,8,5,794,0,1035,1,shue2,Sue2,6.94215670569947,2.5425,10
285,1,4,564,0,792,1,shue2,Sue2,6.67456139181443,2.5425,10
285,2,1,85,0,1432,1,shue2,Sue2,7.26682734752059,2.5425,10
285,20,4,500,1,622,1,shue2,Sue2,6.43294009273918,2.5425,10
285,22,6,852,1,1482,1,shue2,Sue2,7.30114780585603,2.5425,10
286,1,6,898,0,699,1,bui3,pui3,6.54965074223381,1.7219,2
286,8,6,822,0,1114,1,bui3,pui3,7.01571242048723,1.7219,2
286,22,7,975,0,2114,1,bui3,pui3,7.65633716643018,1.7219,2
286,2,3,329,0,1606,1,bui3,pui3,7.38150189450671,1.7219,2
287,2,1,126,1,1449,1,tue1,Tue1,7.27862894232068,2.1713,10
287,8,5,770,0,1579,1,tue1,Tue1,7.36454701425564,2.1713,10
287,22,7,995,1,2178,1,tue1,Tue1,7.68616230349291,2.1713,10
287,1,7,1046,0,722,1,tue1,Tue1,6.58202513889283,2.1713,10
288,8,2,285,1,3538,1,mang1,maN1,8.17131687471973,3.5349,26
288,1,7,973,1,1108,1,mang1,maN1,7.01031186730723,3.5349,26
288,2,9,1431,0,1417,1,mang1,maN1,7.25629723969068,3.5349,26
288,22,9,1379,0,1093,1,mang1,maN1,6.99668148817654,3.5349,26
289,8,6,858,1,1494,1,mva3,mya3,7.30921236569276,1.6164,1
289,22,9,1318,0,810,1,mva3,mya3,6.69703424766648,1.6164,1
289,2,8,1136,0,975,1,mva3,mya3,6.88243747099785,1.6164,1
289,20,9,1311,1,231,1,mva3,mya3,5.44241771052179,1.6164,1
290,2,10,1517,0,1118,1,gv1,ky1,7.01929665371504,1.6827,6
290,22,5,781,0,1329,1,gv1,ky1,7.19218205871325,1.6827,6
290,8,9,1393,0,418,1,gv1,ky1,6.03548143252476,1.6827,6
290,1,1,125,0,677,1,gv1,ky1,6.51767127291227,1.6827,6
291,2,10,1523,0,678,1,fuang3,fuaN3,6.5191472879404,2.9563,8
291,1,10,1555,0,463,1,fuang3,fuaN3,6.13772705408623,2.9563,8
291,8,7,1033,0,270,1,fuang3,fuaN3,5.59842195899838,2.9563,8
291,22,3,413,1,2783,1,fuang3,fuaN3,7.93128476152589,2.9563,8
292,22,6,917,1,1564,1,liei4,liei4,7.35500192110526,2.5583,2
292,2,6,857,0,1386,1,liei4,liei4,7.23417717974985,2.5583,2
292,8,1,11,1,2145,1,liei4,liei4,7.67089483136212,2.5583,2
292,1,4,501,0,897,1,liei4,liei4,6.7990558620588,2.5583,2
293,20,6,817,1,239,1,re1,re1,5.47646355193151,3.0105,19
293,2,3,355,0,2109,1,re1,re1,7.65396918047877,3.0105,19
293,1,7,1069,0,893,1,re1,re1,6.7945865808765,3.0105,19
293,22,7,1087,0,953,1,re1,re1,6.8596149036542,3.0105,19
293,8,9,1299,0,711,1,re1,re1,6.56667242980324,3.0105,19
294,2,6,833,0,1472,1,fuang4,fuaN4,7.29437729928882,2.9563,8
294,1,9,1423,0,739,1,fuang4,fuaN4,6.6052979209482,2.9563,8
294,22,10,1570,0,348,1,fuang4,fuaN4,5.85220247977447,2.9563,8
294,8,7,1089,1,1210,1,fuang4,fuaN4,7.09837563859079,2.9563,8
295,1,9,1383,0,879,1,shi2,Si2,6.77878489768518,1.8696,20
295,8,6,901,0,956,1,shi2,Si2,6.8627579130514,1.8696,20
295,22,2,287,1,2612,1,shi2,Si2,7.86787149039632,1.8696,20
295,2,9,1328,0,885,1,shi2,Si2,6.78558764500793,1.8696,20
296,22,6,880,0,977,1,chue3,zu^3,6.88448665204278,2.5425,10
296,2,8,1279,0,555,1,chue3,zu^3,6.31896811374643,2.5425,10
296,1,6,837,0,479,1,chue3,zu^3,6.17170059741091,2.5425,10
296,8,8,1207,0,680,1,chue3,zu^3,6.52209279817015,2.5425,10
297,22,10,1547,0,1166,1,siu1,siou1,7.06133436691044,1.8922,1
297,2,10,1473,0,682,1,siu1,siou1,6.52502965784346,1.8922,1
297,1,7,1034,0,864,1,siu1,siou1,6.76157276880406,1.8922,1
297,8,8,1243,1,562,1,siu1,siou1,6.33150184989369,1.8922,1
298,1,3,420,0,963,1,zhin1,Zin1,6.87005341179813,2.0185,12
298,22,9,1343,0,1084,1,zhin1,Zin1,6.98841318199959,2.0185,12
298,8,1,38,1,1726,1,zhin1,Zin1,7.45356187164337,2.0185,12
298,2,8,1263,0,849,1,zhin1,Zin1,6.74405918631135,2.0185,12
299,20,4,509,1,813,1,zvan4,cy[n4,6.70073110954781,2.6506,4
299,1,7,986,0,526,1,zvan4,cy[n4,6.26530121273771,2.6506,4
299,2,5,651,0,1889,1,zvan4,cy[n4,7.54380286750151,2.6506,4
299,22,4,621,0,1814,1,zvan4,cy[n4,7.50328963067508,2.6506,4
299,8,5,669,0,1459,1,zvan4,cy[n4,7.28550654852279,2.6506,4
300,22,4,612,0,1288,1,hue2,hue2,7.1608459066643,2.5425,10
300,2,5,778,0,606,1,hue2,hue2,6.40687998606931,2.5425,10
300,20,1,27,1,915,1,hue2,hue2,6.81892406527552,2.5425,10
300,1,10,1536,0,492,1,hue2,hue2,6.19847871649231,2.5425,10
300,8,5,744,0,1549,1,hue2,hue2,7.34536484041687,2.5425,10
301,2,10,1548,0,1729,1,qve3,qy^3,7.45529848568329,5.1101,5
301,22,3,373,0,2895,1,qve3,qy^3,7.9707403900071,5.1101,5
301,1,2,179,0,1554,1,qve3,qy^3,7.34858753092759,5.1101,5
301,8,3,431,0,1019,1,qve3,qy^3,6.92657703322272,5.1101,5
302,1,8,1257,1,1708,1,pia4,Pia4,7.44307837434852,2.7586,12
302,22,2,245,0,2672,1,pia4,Pia4,7.89058253465654,2.7586,12
302,8,1,41,1,1119,1,pia4,Pia4,7.02019070831193,2.7586,12
302,2,9,1403,0,461,1,pia4,Pia4,6.13339804299665,2.7586,12
303,1,5,641,0,851,1,diu3,tiou3,6.74641212857337,2.586,3
303,2,6,854,0,374,1,diu3,tiou3,5.92425579741453,2.586,3
303,8,5,667,1,1816,1,diu3,tiou3,7.50439155916124,2.586,3
303,22,6,876,0,1811,1,diu3,tiou3,7.50163445788341,2.586,3
304,2,1,68,0,2079,1,tvan1,Ty[n1,7.63964228785801,2.6506,5
304,20,4,520,1,689,1,tvan1,Ty[n1,6.53524127101366,2.6506,5
304,22,9,1424,0,3088,1,tvan1,Ty[n1,8.03527891114467,2.6506,5
304,1,10,1582,0,380,1,tvan1,Ty[n1,5.94017125272043,2.6506,5
304,8,9,1334,1,835,1,tvan1,Ty[n1,6.72743172485086,2.6506,5
305,8,5,729,0,685,1,rua1,rua1,6.52941883826223,2.4174,12
305,2,5,699,0,1853,1,rua1,rua1,7.52456122628536,2.4174,12
305,20,9,1312,1,306,1,rua1,rua1,5.72358510195238,2.4174,12
305,22,1,70,0,1735,1,rua1,rua1,7.45876269238096,2.4174,12
305,1,10,1534,0,590,1,rua1,rua1,6.38012253689976,2.4174,12
306,2,9,1287,0,1054,1,ziao4,ciau4,6.96034772910131,1.9391,12
306,8,3,476,1,3567,1,ziao4,ciau4,8.17948018535889,1.9391,12
306,1,6,927,0,834,1,ziao4,ciau4,6.72623340235875,1.9391,12
306,22,3,403,0,2363,1,ziao4,ciau4,7.76768727718691,1.9391,12
307,8,9,1382,0,598,1,rvai4,ryai4,6.39359075395063,1.7944,0
307,22,9,1352,0,550,1,rvai4,ryai4,6.30991827822652,1.7944,0
307,1,5,746,0,627,1,rvai4,ryai4,6.44094654063292,1.7944,0
307,2,4,537,0,810,1,rvai4,ryai4,6.69703424766648,1.7944,0
308,8,8,1248,1,677,1,mvou2,myou2,6.51767127291227,1.7638,1
308,2,4,502,0,1647,1,mvou2,myou2,7.40671073017764,1.7638,1
308,1,3,476,0,590,1,mvou2,myou2,6.38012253689976,1.7638,1
308,22,5,657,0,2344,1,mvou2,myou2,7.7596141506969,1.7638,1
308,20,9,1379,1,398,1,mvou2,myou2,5.98645200528444,1.7638,1
309,22,5,793,0,2077,1,hiai3,hiai3,7.63867982387611,1.9437,3
309,1,6,885,0,534,1,hiai3,hiai3,6.2803958389602,1.9437,3
309,2,7,1021,0,714,1,hiai3,hiai3,6.57088296233958,1.9437,3
309,8,8,1228,1,662,1,hiai3,hiai3,6.49526555593701,1.9437,3
310,22,7,1070,0,1991,1,hvai4,hyai4,7.5963923040642,1.8462,2
310,1,1,127,0,667,1,hvai4,hyai4,6.50279004591562,1.8462,2
310,8,3,409,0,1328,1,hvai4,hyai4,7.19142933003638,1.8462,2
310,2,9,1327,0,1515,1,hvai4,hyai4,7.32317071794347,1.8462,2
311,22,5,704,1,3052,1,xu4,xu4,8.02355239240435,2.7903,28
311,1,7,1117,0,440,1,xu4,xu4,6.08677472691231,2.7903,28
311,8,10,1448,0,766,1,xu4,xu4,6.64118216974059,2.7903,28
311,2,6,885,0,1214,1,xu4,xu4,7.10167597161944,2.7903,28
312,2,6,941,0,874,1,xvo1,xyo1,6.77308037565554,1.3483,0
312,20,3,342,1,269,1,xvo1,xyo1,5.59471137960184,1.3483,0
312,8,4,633,0,1029,1,xvo1,xyo1,6.93634273583405,1.3483,0
312,1,7,1066,0,621,1,xvo1,xyo1,6.43133108193348,1.3483,0
312,22,3,329,1,3313,1,xvo1,xyo1,8.1056094022999,1.3483,0
313,22,9,1345,0,716,1,kia4,Kia4,6.57368016696065,1.7383,7
313,8,6,830,1,2352,1,kia4,Kia4,7.76302130901852,1.7383,7
313,1,8,1190,0,636,1,kia4,Kia4,6.45519856334012,1.7383,7
313,2,7,1100,1,1678,1,kia4,Kia4,7.42535788702715,1.7383,7
314,2,10,1514,0,692,1,tve2,Tye2,6.53958595561767,2.3226,4
314,8,7,1106,1,809,1,tve2,Tye2,6.69579891705849,2.3226,4
314,1,10,1507,0,347,1,tve2,Tye2,5.84932477994686,2.3226,4
314,22,4,592,0,1881,1,tve2,Tye2,7.53955882930103,2.3226,4
315,22,9,1332,0,544,1,kun2,Kun2,6.29894924685594,3.1678,22
315,1,1,133,0,899,1,kun2,Kun2,6.80128303447162,3.1678,22
315,8,2,227,0,2400,1,kun2,Kun2,7.78322401633604,3.1678,22
315,2,5,731,0,1294,1,kun2,Kun2,7.16549347506085,3.1678,22
316,1,4,587,1,1192,1,pia2,Pia2,7.0833878476253,2.7586,12
316,8,7,1108,1,596,1,pia2,Pia2,6.39024066706535,2.7586,12
316,2,7,981,0,1170,1,pia2,Pia2,7.0647590277918,2.7586,12
316,22,8,1275,0,1230,1,pia2,Pia2,7.11476944836646,2.7586,12
317,2,1,119,0,1392,1,mue1,mue1,7.23849684089437,1.6833,6
317,22,10,1531,0,597,1,mue1,mue1,6.3919171133926,1.6833,6
317,1,3,330,0,1002,1,mue1,mue1,6.90975328164481,1.6833,6
317,20,3,403,1,226,1,mue1,mue1,5.42053499927229,1.6833,6
317,8,10,1570,0,415,1,mue1,mue1,6.0282785202307,1.6833,6
318,1,2,304,1,1813,1,shvn3,Syn3,7.50273821075485,2.1357,4
318,22,1,80,1,3018,1,shvn3,Syn3,8.01234963932779,2.1357,4
318,2,5,786,0,1261,1,shvn3,Syn3,7.13966033596492,2.1357,4
318,8,4,555,1,3535,1,shvn3,Syn3,8.17046857833067,2.1357,4
319,2,7,1089,0,1160,1,xao2,xau2,7.05617528410041,1.8318,22
319,22,7,1004,1,2511,1,xao2,xau2,7.82843635915759,1.8318,22
319,1,2,266,0,1220,1,xao2,xau2,7.1066061377273,1.8318,22
319,8,4,580,0,2529,1,xao2,xau2,7.83557924666997,1.8318,22
320,1,9,1296,0,542,1,shong1,SoN1,6.29526600143965,2.9314,8
320,22,5,652,0,2392,1,shong1,SoN1,7.77988511507052,2.9314,8
320,20,1,38,1,1823,1,shong1,SoN1,7.50823877467866,2.9314,8
320,2,10,1482,1,1660,1,shong1,SoN1,7.41457288135059,2.9314,8
320,8,3,410,0,1546,1,shong1,SoN1,7.34342622914737,2.9314,8
321,2,7,1007,0,1167,1,jvai4,jyai4,7.06219163228656,1.8462,0
321,20,10,1514,1,326,1,jvai4,jyai4,5.78689738136671,1.8462,0
321,22,2,265,0,3133,1,jvai4,jyai4,8.04974629095219,1.8462,0
321,8,6,820,0,1077,1,jvai4,jyai4,6.98193467715639,1.8462,0
321,1,10,1455,0,406,1,jvai4,jyai4,6.00635315960173,1.8462,0
322,1,5,645,0,672,1,chvi1,zyei1,6.51025834052315,2.2203,0
322,8,7,981,0,464,1,chvi1,zyei1,6.13988455222626,2.2203,0
322,22,9,1405,0,566,1,chvi1,zyei1,6.33859407820318,2.2203,0
322,2,7,1030,0,1801,1,chvi1,zyei1,7.49609734517596,2.2203,0
323,1,9,1332,0,681,1,mvi2,myei2,6.52356230614951,2.2203,1
323,8,2,254,0,2190,1,mvi2,myei2,7.69165682281055,2.2203,1
323,22,1,100,0,2520,1,mvi2,myei2,7.83201418050547,2.2203,1
323,2,4,583,0,2159,1,mvi2,myei2,7.67740043051481,2.2203,1
324,8,2,269,1,2494,1,fuou3,fuou3,7.82164312623998,2.4952,1
324,1,4,571,0,531,1,fuou3,fuou3,6.27476202124194,2.4952,1
324,22,5,680,1,1908,1,fuou3,fuou3,7.55381085200823,2.4952,1
324,2,3,448,0,1570,1,fuou3,fuou3,7.35883089834235,2.4952,1
325,1,8,1129,0,566,1,hiei1,hiei1,6.33859407820318,1.7577,1
325,8,8,1276,1,629,1,hiei1,hiei1,6.44413125670044,1.7577,1
325,22,2,206,0,2136,1,hiei1,hiei1,7.66669020008009,1.7577,1
325,20,4,536,1,379,1,hiei1,hiei1,5.93753620508243,1.7577,1
325,2,6,865,0,1092,1,hiei1,hiei1,6.99576615630485,1.7577,1
326,8,2,182,0,3045,1,liai1,liai1,8.021256180144,2.7442,6
326,22,1,65,0,2413,1,liai1,liai1,7.78862606562503,2.7442,6
326,1,6,889,0,1380,1,liai1,liai1,7.22983877815125,2.7442,6
326,2,5,733,0,886,1,liai1,liai1,6.78671695060508,2.7442,6
327,20,10,1450,1,515,1,bvai2,pyai2,6.24416690066374,1.8462,1
327,2,6,917,0,855,1,bvai2,pyai2,6.75110146893676,1.8462,1
327,22,6,921,0,1348,1,bvai2,pyai2,7.20637729147225,1.8462,1
327,1,6,805,0,892,1,bvai2,pyai2,6.79346613258001,1.8462,1
327,8,9,1303,0,1407,1,bvai2,pyai2,7.24921505711439,1.8462,1
328,20,1,31,1,3744,1,gva1,kya1,8.22790983759748,1.6164,2
328,22,4,603,0,2445,1,gva1,kya1,7.80180040190897,1.6164,2
328,1,7,1000,0,726,1,gva1,kya1,6.5875500148248,1.6164,2
328,2,6,828,0,862,1,gva1,kya1,6.75925527066369,1.6164,2
329,20,9,1386,1,508,1,xvn3,xyn3,6.23048144757848,2.1357,3
329,1,7,998,0,619,1,xvn3,xyn3,6.4281052726846,2.1357,3
329,8,3,413,1,1019,1,xvn3,xyn3,6.92657703322272,2.1357,3
329,22,1,73,1,2762,1,xvn3,xyn3,7.92371033396924,2.1357,3
329,2,10,1539,0,607,1,xvn3,xyn3,6.4085287910595,2.1357,3
330,20,4,521,1,555,1,diai4,tiai4,6.31896811374643,2.6375,4
330,22,7,1057,0,1664,1,diai4,tiai4,7.41697962138115,2.6375,4
330,2,6,907,0,1027,1,diai4,tiai4,6.93439720992856,2.6375,4
330,8,10,1451,0,393,1,diai4,tiai4,5.97380961186926,2.6375,4
330,1,7,1109,0,1123,1,diai4,tiai4,7.02375895473844,2.6375,4
331,22,8,1233,0,1428,1,mei1,mei1,7.26403014289953,2.6127,14
331,2,3,390,1,2572,1,mei1,mei1,7.85243908535751,2.6127,14
331,1,1,108,0,1063,1,mei1,mei1,6.96885037834195,2.6127,14
331,8,9,1288,0,529,1,mei1,mei1,6.2709884318583,2.6127,14
332,1,6,820,0,546,1,xuo3,xuo3,6.30261897574491,2.673,18
332,2,4,630,0,730,1,xuo3,xuo3,6.59304453414244,2.673,18
332,8,9,1405,0,832,1,xuo3,xuo3,6.72383244082121,2.673,18
332,22,1,111,1,3415,1,xuo3,xuo3,8.13593277200489,2.673,18
333,1,9,1304,0,1095,1,zhing3,ZiN3,6.9985096422506,2.339,14
333,8,2,169,1,1345,1,zhing3,ZiN3,7.20414929203594,2.339,14
333,2,1,88,0,2785,1,zhing3,ZiN3,7.93200315236138,2.339,14
333,22,4,585,0,2210,1,zhing3,ZiN3,7.7007477945118,2.339,14
334,22,8,1162,0,1244,1,bvan3,py[n3,7.12608727329912,2.6506,4
334,1,10,1497,0,518,1,bvan3,py[n3,6.24997524225948,2.6506,4
334,2,1,44,0,1310,1,bvan3,py[n3,7.1777824161952,2.6506,4
334,8,2,245,0,2362,1,bvan3,py[n3,7.76726399675731,2.6506,4
334,20,3,383,1,235,1,bvan3,py[n3,5.45958551414416,2.6506,4
335,8,7,1104,1,987,1,hvao2,hyau2,6.89467003943348,1.8416,1
335,2,7,1050,0,799,1,hvao2,hyau2,6.68336094576627,1.8416,1
335,1,9,1346,0,628,1,hvao2,hyau2,6.4425401664682,1.8416,1
336,8,3,405,1,2254,1,jao4,jau4,7.72046169459972,1.8318,22
336,22,10,1546,0,943,1,jao4,jau4,6.84906628263346,1.8318,22
336,1,10,1556,0,464,1,jao4,jau4,6.13988455222626,1.8318,22
336,2,10,1583,0,1050,1,jao4,jau4,6.95654544315157,1.8318,22
337,22,6,843,0,1640,1,hia3,hia3,7.40245152081824,1.7383,7
337,1,9,1354,0,605,1,hia3,hia3,6.40522845803084,1.7383,7
337,8,9,1340,1,674,1,hia3,hia3,6.51323011091231,1.7383,7
337,2,8,1165,0,1402,1,hia3,hia3,7.24565506759454,1.7383,7
338,1,5,695,0,887,1,pvai4,Pyai4,6.78784498230958,1.8462,1
338,2,3,406,0,2304,1,pvai4,Pyai4,7.74240202181578,1.8462,1
338,8,10,1579,0,316,1,pvai4,Pyai4,5.75574221358691,1.8462,1
338,22,2,183,0,1892,1,pvai4,Pyai4,7.54538974961182,1.8462,1
339,22,4,494,0,3160,1,juao4,juau4,8.05832730658096,2.4446,2
339,8,3,367,1,1301,1,juao4,juau4,7.1708884785125,2.4446,2
339,2,4,554,0,622,1,juao4,juau4,6.43294009273918,2.4446,2
339,1,1,31,0,1139,1,juao4,juau4,7.03790596344718,2.4446,2
340,8,10,1462,1,1004,1,lv1,ly1,6.91174730025167,5.6852,6
340,1,7,1031,0,864,1,lv1,ly1,6.76157276880406,5.6852,6
340,22,1,77,0,3391,1,lv1,ly1,8.12888014212564,5.6852,6
340,2,7,1002,0,1557,1,lv1,ly1,7.350516171834,5.6852,6
341,22,10,1559,0,669,1,zhe2,Ze2,6.50578406012823,2.8229,20
341,1,2,211,0,948,1,zhe2,Ze2,6.85435450225502,2.8229,20
341,2,8,1124,0,1853,1,zhe2,Ze2,7.52456122628536,2.8229,20
341,20,10,1500,1,498,1,zhe2,Ze2,6.21060007702465,2.8229,20
341,8,2,284,0,1415,1,zhe2,Ze2,7.25488481007734,2.8229,20
342,22,1,132,1,2422,1,xvao4,xyau4,7.79234892411304,1.8416,1
342,2,4,629,0,2396,1,xvao4,xyau4,7.78155595923534,1.8416,1
342,1,3,403,0,974,1,xvao4,xyau4,6.88141130364254,1.8416,1
342,8,4,618,1,2102,1,xvao4,xyau4,7.6506445514369,1.8416,1
343,8,5,695,0,782,1,zhiu1,Ziou1,6.66185474054531,1.8922,1
343,1,6,834,0,806,1,zhiu1,Ziou1,6.69208374250663,1.8922,1
343,2,1,48,0,1571,1,zhiu1,Ziou1,7.35946763825562,1.8922,1
343,22,5,730,0,1807,1,zhiu1,Ziou1,7.49942329059223,1.8922,1
344,1,1,110,0,633,1,chie4,zi[4,6.45047042214418,1.7444,12
344,2,10,1579,0,746,1,chie4,zi[4,6.61472560020376,1.7444,12
344,22,4,511,0,714,1,chie4,zi[4,6.57088296233958,1.7444,12
344,8,6,957,0,486,1,chie4,zi[4,6.18620862390049,1.7444,12
345,1,8,1198,0,475,1,gvan3,ky[n3,6.16331480403464,2.6506,4
345,22,6,942,1,2615,1,gvan3,ky[n3,7.86901937649902,2.6506,4
345,8,10,1547,0,478,1,gvan3,ky[n3,6.16961073249146,2.6506,4
345,2,7,1094,1,974,1,gvan3,ky[n3,6.88141130364254,2.6506,4
346,1,10,1543,0,471,1,pvai2,Pyai2,6.15485809401642,1.8462,1
346,22,6,821,0,919,1,pvai2,Pyai2,6.82328612235569,1.8462,1
346,2,6,956,0,1711,1,pvai2,Pyai2,7.44483327389219,1.8462,1
346,8,9,1332,0,716,1,pvai2,Pyai2,6.57368016696065,1.8462,1
347,22,5,745,1,2509,1,xa1,xa1,7.82763954636642,1.5283,23
347,2,3,397,0,2007,1,xa1,xa1,7.60439634879634,1.5283,23
347,8,2,241,1,2527,1,xa1,xa1,7.83478810738819,1.5283,23
347,1,6,827,0,651,1,xa1,xa1,6.47850964220857,1.5283,23
348,1,4,561,0,894,1,nuang3,nuaN3,6.79570577517351,2.1825,10
348,22,1,56,0,2590,1,nuang3,nuaN3,7.85941315469358,2.1825,10
348,2,3,394,1,2664,1,nuang3,nuaN3,7.88758403166028,2.1825,10
348,8,3,443,0,975,1,nuang3,nuaN3,6.88243747099785,2.1825,10
349,1,6,812,0,651,1,diai2,tiai2,6.47850964220857,2.6375,4
349,2,4,601,0,1063,1,diai2,tiai2,6.96885037834195,2.6375,4
349,8,3,480,1,2557,1,diai2,tiai2,7.84658997529119,2.6375,4
349,22,7,1013,0,905,1,diai2,tiai2,6.80793494369993,2.6375,4
350,8,7,1055,1,600,1,qong2,qoN2,6.39692965521615,2.6132,5
350,1,7,987,0,1101,1,qong2,qoN2,7.00397413672268,2.6132,5
350,2,10,1547,0,1650,1,qong2,qoN2,7.40853056689463,2.6132,5
350,22,4,483,1,2924,1,qong2,qoN2,7.98070782086967,2.6132,5
351,1,5,690,0,869,1,siu3,siou3,6.76734312526539,1.8922,1
351,8,6,801,0,2237,1,siu3,siou3,7.71289096149013,1.8922,1
351,22,7,1046,1,1610,1,siu3,siou3,7.38398945797851,1.8922,1
351,2,9,1401,0,359,1,siu3,siou3,5.88332238848828,1.8922,1
352,1,3,354,0,1025,1,mvo3,myo3,6.93244789157251,1.3483,1
352,22,6,872,0,1802,1,mvo3,myo3,7.49665243816828,1.3483,1
352,20,1,138,1,321,1,mvo3,myo3,5.77144112313002,1.3483,1
352,8,9,1384,0,1106,1,mvo3,myo3,7.00850518208228,1.3483,1
353,22,9,1306,0,1043,1,tvo3,Tyo3,6.94985645500077,1.3483,1
353,1,4,556,0,1214,1,tvo3,Tyo3,7.10167597161944,1.3483,1
353,2,1,125,0,1361,1,tvo3,Tyo3,7.21597500265147,1.3483,1
353,20,1,150,1,287,1,tvo3,Tyo3,5.65948221575962,1.3483,1
353,8,4,536,0,1501,1,tvo3,Tyo3,7.31388683163346,1.3483,1
354,22,1,50,1,2003,1,xeng1,x^N1,7.60240133566582,3.1611,21
354,1,3,445,0,914,1,xeng1,x^N1,6.81783057145415,3.1611,21
354,2,5,722,0,2039,1,xeng1,x^N1,7.62021477057445,3.1611,21
355,8,7,1016,1,703,1,je2,je2,6.55535689181067,1.7959,20
355,2,3,436,0,943,1,je2,je2,6.84906628263346,1.7959,20
355,22,4,515,0,1243,1,je2,je2,7.12528309151071,1.7959,20
356,22,4,593,0,2089,1,pong2,PoN2,7.64444076155657,2.0798,4
356,1,10,1581,1,2241,1,pong2,PoN2,7.71467747380093,2.0798,4
356,8,8,1196,1,1068,1,pong2,PoN2,6.97354301952014,2.0798,4
356,2,10,1592,1,1482,1,pong2,PoN2,7.30114780585603,2.0798,4
357,22,3,431,0,2105,1,tiang4,TiaN4,7.65207074611648,3.3878,10
357,1,6,892,0,3737,1,tiang4,TiaN4,8.22603842948548,3.3878,10
357,8,3,471,1,955,1,tiang4,TiaN4,6.86171134048073,3.3878,10
357,2,4,514,0,1053,1,tiang4,TiaN4,6.95939851213398,3.3878,10
358,20,5,778,1,382,1,nio4,nio4,5.94542060860658,0.9476,7
358,2,4,545,0,2613,1,nio4,nio4,7.86825426552061,0.9476,7
358,22,3,401,0,2928,1,nio4,nio4,7.9820748750812,0.9476,7
358,1,7,1004,1,2477,1,nio4,nio4,7.81480342948936,0.9476,7
358,8,10,1445,1,448,1,nio4,nio4,6.10479323241498,0.9476,7
359,2,2,176,0,1531,1,hva4,hya4,7.33367639565768,1.6164,2
359,8,7,1027,1,495,1,hva4,hya4,6.20455776256869,1.6164,2
359,22,9,1342,0,770,1,hva4,hya4,6.64639051484773,1.6164,2
359,1,5,750,0,507,1,hva4,hya4,6.22851100359118,1.6164,2
360,22,3,389,1,2133,1,zho1,Zo1,7.66528471847135,2.812,14
