ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT
948,8,5,683,1,1471,1,tiu2,Tiou2,7.29369772060144
949,8,10,1542,0,252,1,gue2,ku^2,5.52942908751142
949,22,3,414,0,3088,1,gue2,ku^2,8.03527891114467
949,1,5,644,0,522,1,gue2,ku^2,6.25766758788264
949,2,2,292,0,1470,1,gue2,ku^2,7.29301767977278
950,8,1,132,1,1629,1,hiu4,hiou4,7.39572160860205
950,2,3,348,0,2019,1,hiu4,hiou4,7.61035761831284
950,22,5,736,0,1539,1,hiu4,hiou4,7.33888813383888
950,1,1,119,0,880,1,hiu4,hiou4,6.77992190747225
951,1,7,1058,0,832,1,chiai4,ziai4,6.72383244082121
951,2,3,450,0,2405,1,chiai4,ziai4,7.78530518253986
951,22,10,1489,0,823,1,chiai4,ziai4,6.71295620067707
951,8,3,407,0,906,1,chiai4,ziai4,6.80903930604298
952,22,5,744,1,2087,1,den4,ten4,7.6434829070772
952,1,8,1254,1,1325,1,den4,ten4,7.18916773842032
952,8,4,567,1,862,1,den4,ten4,6.75925527066369
952,2,3,388,1,2848,1,den4,ten4,7.95437227253187
953,20,3,339,1,276,1,ra2,ra2,5.62040086571715
953,2,4,614,0,917,1,ra2,ra2,6.82110747225646
953,1,9,1372,0,831,1,ra2,ra2,6.72262979485545
953,8,9,1329,0,548,1,ra2,ra2,6.30627528694802
953,22,3,404,0,2244,1,ra2,ra2,7.71601526664259
954,22,5,722,0,1535,1,ran1,ran1,7.3362856600213
954,8,6,879,0,1621,1,ran1,ran1,7.39079852173568
954,2,3,469,0,719,1,ran1,ran1,6.57786135772105
954,1,5,782,1,1351,1,ran1,ran1,7.2086003379602
955,1,2,256,0,1159,1,chiang2,ziaN2,7.05531284333975
955,2,4,640,0,819,1,chiang2,ziaN2,6.70808408385307
955,8,4,547,1,1134,1,chiang2,ziaN2,7.0335064842877
955,22,4,513,0,676,1,chiang2,ziaN2,6.51619307604296
956,8,5,739,1,1730,1,zi1,ci1,7.45587668749182
956,2,5,665,0,1010,1,zi1,ci1,6.9177056098353
956,1,6,905,0,1082,1,zi1,ci1,6.98656645940643
956,22,7,972,0,1460,1,zi1,ci1,7.28619171470238
957,2,10,1558,0,940,1,mvou1,myou1,6.84587987526405
957,8,3,417,0,1841,1,mvou1,myou1,7.51806418123308
957,1,4,629,0,635,1,mvou1,myou1,6.45362499889269
957,20,4,572,1,343,1,mvou1,myou1,5.83773044716594
957,22,4,542,0,1834,1,mvou1,myou1,7.51425465281641
958,2,9,1288,1,1259,1,bian2,pi[n2,7.13807303404435
958,1,8,1265,0,1271,1,bian2,pi[n2,7.14755927118945
958,20,8,1263,1,244,1,bian2,pi[n2,5.4971682252932
958,8,4,481,1,1507,1,bian2,pi[n2,7.3178761986265
958,22,5,713,1,3743,1,bian2,pi[n2,8.22764270790443
959,2,7,1057,0,2432,1,hia2,hia2,7.79646924308606
959,8,9,1320,1,1341,1,hia2,hia2,7.20117088328168
959,1,8,1243,0,336,1,hia2,hia2,5.8171111599632
959,22,9,1371,0,1343,1,hia2,hia2,7.20266119652324
960,8,2,271,1,2015,1,zhiu4,Ziou4,7.60837447438078
960,22,3,406,1,1011,1,zhiu4,Ziou4,6.91869521902047
960,2,2,169,1,2663,1,zhiu4,Ziou4,7.88720858581393
960,1,2,212,0,1935,1,zhiu4,Ziou4,7.56786260546388
961,1,4,529,0,817,1,nin1,nin1,6.70563909486
961,22,6,857,1,2716,1,nin1,nin1,7.90691548867859
961,8,9,1364,0,518,1,nin1,nin1,6.24997524225948
961,2,3,328,0,1317,1,nin1,nin1,7.18311170174328
962,8,2,290,0,2487,1,quai1,quai1,7.8188324438034
962,22,7,1077,0,2278,1,quai1,quai1,7.73105314400713
962,1,10,1538,0,434,1,quai1,quai1,6.07304453410041
963,1,9,1430,0,368,1,dio4,tio4,5.90808293816893
963,2,3,422,0,512,1,dio4,tio4,6.23832462503951
963,22,5,682,1,1851,1,dio4,tio4,7.5234813125735
963,8,8,1217,1,684,1,dio4,tio4,6.52795791762255
964,2,8,1182,0,838,1,rvou1,ryou1,6.73101810048208
964,22,3,445,0,1822,1,rvou1,ryou1,7.5076900778199
964,1,10,1549,0,309,1,rvou1,ryou1,5.73334127689775
964,8,10,1464,0,693,1,rvou1,ryou1,6.5410299991899
965,8,10,1472,0,894,1,bui1,pui1,6.79570577517351
965,22,10,1561,0,816,1,bui1,pui1,6.70441435496411
965,2,6,908,0,853,1,bui1,pui1,6.74875954749168
965,1,9,1391,0,800,1,bui1,pui1,6.68461172766793
966,8,9,1285,0,821,1,jei3,jei3,6.71052310945243
966,2,6,927,0,1426,1,jei3,jei3,7.26262860097424
966,1,9,1433,0,640,1,jei3,jei3,6.46146817635372
966,22,4,610,0,671,1,jei3,jei3,6.50876913697168
967,2,8,1240,1,1423,1,sian2,si[n2,7.26052259808985
967,22,1,134,0,1990,1,sian2,si[n2,7.59588991771854
967,20,8,1208,1,234,1,sian2,si[n2,5.4553211153577
967,1,10,1503,0,664,1,sian2,si[n2,6.49828214947643
967,8,8,1265,0,1017,1,sian2,si[n2,6.92461239604856
968,2,1,122,0,2390,1,bang2,paN2,7.77904864492556
968,22,7,1080,0,1682,1,bang2,paN2,7.42773884053289
968,20,6,822,1,838,1,bang2,paN2,6.73101810048208
968,8,9,1385,1,810,1,bang2,paN2,6.69703424766648
968,1,7,990,1,2301,1,bang2,paN2,7.74109909003537
969,8,4,525,1,1590,1,lva4,lya4,7.37148929521428
969,2,10,1586,1,1394,1,lva4,lya4,7.23993259132047
969,1,10,1541,0,601,1,lva4,lya4,6.39859493453521
969,22,10,1557,0,1133,1,lva4,lya4,7.03262426102801
969,20,1,94,1,741,1,lva4,lya4,6.60800062529609
970,2,8,1140,0,857,1,ruo2,ruo2,6.75343791859778
970,20,3,458,1,269,1,ruo2,ruo2,5.59471137960184
970,1,2,181,0,766,1,ruo2,ruo2,6.64118216974059
970,8,1,82,0,2279,1,ruo2,ruo2,7.73149202924568
970,22,10,1483,0,1074,1,ruo2,ruo2,6.97914527506881
971,1,10,1593,0,1149,1,ne3,ne3,7.04664727784876
971,2,5,796,0,746,1,ne3,ne3,6.61472560020376
971,8,2,311,0,1689,1,ne3,ne3,7.4318919168078
971,22,5,785,0,1430,1,ne3,ne3,7.26542972325395
972,8,1,90,1,1900,1,qe2,q^2,7.54960916515453
972,1,5,707,0,735,1,qe2,q^2,6.59987049921284
972,22,5,650,0,1542,1,qe2,q^2,7.34083555412327
972,2,2,299,0,1062,1,qe2,q^2,6.96790920180188
973,2,5,685,0,1039,1,suai1,suai1,6.94601399109923
973,22,5,651,0,2456,1,suai1,suai1,7.80628928926703
973,8,10,1511,0,500,1,suai1,suai1,6.21460809842219
973,1,4,545,0,747,1,suai1,suai1,6.61606518513282
974,8,10,1591,0,764,1,shva1,Sya1,6.63856778916652
974,1,2,279,0,899,1,shva1,Sya1,6.80128303447162
974,22,8,1178,0,1569,1,shva1,Sya1,7.35819375273303
974,20,10,1490,1,359,1,shva1,Sya1,5.88332238848828
974,2,1,140,1,1762,1,shva1,Sya1,7.47420480649612
975,1,5,744,0,465,1,jue3,jue3,6.14203740558736
975,2,4,523,0,916,1,jue3,jue3,6.82001636467413
975,8,4,542,0,1065,1,jue3,jue3,6.97073007814353
975,22,8,1139,0,817,1,jue3,jue3,6.70563909486
976,1,9,1325,0,392,1,tiai3,Tiai3,5.97126183979046
976,22,6,896,0,957,1,tiai3,Tiai3,6.86380339145295
976,2,6,933,0,1688,1,tiai3,Tiai3,7.4312996751559
976,8,9,1283,1,767,1,tiai3,Tiai3,6.64248680136726
977,8,3,445,0,2039,1,ring2,riN2,7.62021477057445
977,22,6,860,0,1766,1,ring2,riN2,7.47647238116391
977,1,4,602,0,1218,1,ring2,riN2,7.10496544826984
977,2,8,1242,0,1243,1,ring2,riN2,7.12528309151071
978,2,6,898,0,630,1,nve2,ny^2,6.44571981938558
978,8,4,576,0,1185,1,nve2,ny^2,7.07749805356923
978,1,2,287,0,1063,1,nve2,ny^2,6.96885037834195
978,22,7,1007,0,720,1,nve2,ny^2,6.5792512120101
979,2,3,410,0,785,1,rvou4,ryou4,6.66568371778241
979,8,4,509,1,1091,1,rvou4,ryou4,6.99484998583307
979,22,6,812,0,1416,1,rvou4,ryou4,7.25559127425367
979,1,5,711,0,667,1,rvou4,ryou4,6.50279004591562
980,1,5,797,0,1850,1,rv4,ry4,7.52294091807237
980,8,6,891,0,958,1,rv4,ry4,6.86484777797086
980,2,6,930,1,1281,1,rv4,ry4,7.15539630189673
980,22,2,257,0,1567,1,rv4,ry4,7.35691824235602
981,2,5,763,0,1174,1,shun2,Sun2,7.06817200038804
981,8,6,885,1,835,1,shun2,Sun2,6.72743172485086
981,22,2,259,1,3577,1,shun2,Sun2,8.18227973925902
981,1,6,958,0,1169,1,shun2,Sun2,7.06390396147207
982,8,1,3,0,1506,1,qai1,qai1,7.31721240835984
982,2,10,1493,0,1614,1,qai1,qai1,7.38647084882989
982,22,4,509,0,568,1,qai1,qai1,6.34212141872115
982,1,7,1056,0,827,1,qai1,qai1,6.71780469502369
983,1,6,814,0,697,1,xong3,xoN3,6.54678541076052
983,8,4,608,1,1393,1,xong3,xoN3,7.23921497377981
983,22,7,983,0,1457,1,xong3,xoN3,7.2841348061952
983,2,1,143,0,3173,1,xong3,xoN3,8.06243279158319
984,8,6,812,0,1307,1,dvn3,tyn3,7.17548971362422
984,1,9,1331,0,489,1,dvn3,tyn3,6.19236248947487
984,22,3,356,0,1828,1,dvn3,tyn3,7.5109777520141
984,2,6,951,0,912,1,dvn3,tyn3,6.81563999007433
984,20,5,710,1,298,1,dvn3,tyn3,5.6970934865054
985,2,10,1528,1,1121,1,yo3,io3,7.02197642307216
985,22,3,463,1,1376,1,yo3,io3,7.22693601849329
985,8,2,307,0,1835,1,yo3,io3,7.51479976048867
985,1,3,377,1,1524,1,yo3,io3,7.32909373624659
986,1,10,1578,0,899,1,ria1,ria1,6.80128303447162
986,22,4,530,0,1423,1,ria1,ria1,7.26052259808985
986,2,9,1291,0,1060,1,ria1,ria1,6.96602418710611
986,8,1,40,0,1463,1,ria1,ria1,7.28824440102012
987,2,3,432,0,1610,1,nou2,nou2,7.38398945797851
987,22,5,685,0,1438,1,nou2,nou2,7.27100853828099
987,8,4,590,1,1342,1,nou2,nou2,7.20191631753163
987,1,3,339,1,1323,1,nou2,nou2,7.18765716411496
988,22,6,931,1,2186,1,cuou3,Cuou3,7.68982866873648
988,8,1,19,0,1730,1,cuou3,Cuou3,7.45587668749182
988,20,1,14,1,436,1,cuou3,Cuou3,6.07764224334903
988,2,8,1155,0,1828,1,cuou3,Cuou3,7.5109777520141
988,1,2,204,0,1356,1,cuou3,Cuou3,7.21229446850034
989,2,1,149,1,2808,1,nuo1,nuo1,7.9402277651457
989,22,1,11,0,2536,1,nuo1,nuo1,7.83834331555712
989,8,10,1492,0,547,1,nuo1,nuo1,6.30444880242198
989,1,9,1405,0,2117,1,nuo1,nuo1,7.65775527113487
990,2,7,1071,0,1301,1,miei3,miei3,7.1708884785125
990,22,4,561,0,2114,1,miei3,miei3,7.65633716643018
990,8,7,1026,1,626,1,miei3,miei3,6.4393503711001
990,1,2,276,0,1640,1,miei3,miei3,7.40245152081824
991,2,6,882,0,1594,1,zva1,cya1,7.37400185935016
991,1,10,1599,0,324,1,zva1,cya1,5.78074351579233
991,8,3,363,1,2529,1,zva1,cya1,7.83557924666997
991,22,4,539,0,1883,1,zva1,cya1,7.54062152865715
992,8,6,918,0,915,1,zuai1,cuai1,6.81892406527552
992,2,8,1269,0,802,1,zuai1,cuai1,6.68710860786651
992,22,1,156,0,2842,1,zuai1,cuai1,7.95226330865705
992,1,3,469,0,637,1,zuai1,cuai1,6.45676965557216
993,22,7,1096,1,3860,1,xua2,xua2,8.25842246245888
993,8,9,1395,0,914,1,xua2,xua2,6.81783057145415
993,2,2,251,0,998,1,xua2,xua2,6.90575327631146
993,1,3,424,0,976,1,xua2,xua2,6.88346258641309
993,20,4,599,1,258,1,xua2,xua2,5.55295958492162
994,1,1,105,0,989,1,xao4,xau4,6.89669433162271
994,2,4,628,0,1440,1,xao4,xau4,7.27239839257005
994,8,1,137,0,2110,1,xao4,xau4,7.65444322647011
994,22,10,1538,0,995,1,xao4,xau4,6.90274273715859
995,2,3,375,0,734,1,mvo1,myo1,6.59850902861452
995,8,3,362,1,2100,1,mvo1,myo1,7.64969262371151
995,20,1,9,1,1807,1,mvo1,myo1,7.49942329059223
996,2,3,466,0,442,1,fie2,fi^2,6.0913098820777
996,1,7,993,0,1126,1,fie2,fi^2,7.02642680869964
996,22,1,102,0,2669,1,fie2,fi^2,7.88945914940452
996,8,6,944,0,1423,1,fie2,fi^2,7.26052259808985
997,2,4,533,0,951,1,zian3,ci[n3,6.85751406254539
997,1,6,938,0,399,1,zian3,ci[n3,5.98896141688986
997,22,10,1534,0,765,1,zian3,ci[n3,6.63987583382654
997,8,4,491,1,1870,1,zian3,ci[n3,7.53369370984863
998,8,8,1152,1,968,1,dvao1,tyau1,6.87523208727658
998,1,10,1468,0,387,1,dvao1,tyau1,5.95842469302978
998,22,9,1400,0,588,1,dvao1,tyau1,6.37672694789863
998,2,4,639,0,1409,1,dvao1,tyau1,7.25063551189868
999,22,7,1029,0,1687,1,kian1,Ki[n1,7.43070708254597
999,2,3,340,1,1979,1,kian1,Ki[n1,7.59034694560257
999,8,6,838,0,1627,1,kian1,Ki[n1,7.39449310721904
999,1,10,1481,0,685,1,kian1,Ki[n1,6.52941883826223
1000,8,6,848,0,1566,1,chio4,zio4,7.35627987655075
1000,1,7,1095,0,695,1,chio4,zio4,6.54391184556479
1000,2,6,869,0,712,1,chio4,zio4,6.56807791141198
1000,22,5,787,1,2322,1,chio4,zio4,7.75018416225784
1001,8,4,565,0,1076,1,ria2,ria2,6.98100574072173
1001,2,9,1439,0,674,1,ria2,ria2,6.51323011091231
1001,22,8,1266,0,925,1,ria2,ria2,6.82979373751242
1001,1,6,836,0,502,1,ria2,ria2,6.21860011969173
1002,2,10,1591,1,1266,1,shiang3,SiaN3,7.14361760270412
1002,22,8,1243,0,1913,1,shiang3,SiaN3,7.55642796944025
1002,8,7,1023,1,256,1,shiang3,SiaN3,5.54517744447956
1002,1,8,1177,0,1767,1,shiang3,SiaN3,7.4770384723197
1003,22,1,117,1,2316,1,shie3,Si[3,7.74759683869289
1003,1,4,495,0,667,1,shie3,Si[3,6.50279004591562
1003,2,8,1256,0,453,1,shie3,Si[3,6.11589212548303
1003,8,5,705,0,963,1,shie3,Si[3,6.87005341179813
1004,8,6,873,0,781,1,bve4,py^4,6.66057514983969
1004,20,8,1185,1,226,1,bve4,py^4,5.42053499927229
1004,1,8,1241,0,458,1,bve4,py^4,6.12686918411419
1004,22,8,1161,0,626,1,bve4,py^4,6.4393503711001
1004,2,1,120,0,2150,1,bve4,py^4,7.67322312112171
1005,2,1,118,0,1113,1,vai2,yai2,7.01481435127554
1005,8,4,609,0,1440,1,vai2,yai2,7.27239839257005
1005,1,2,286,0,909,1,vai2,yai2,6.81234509417748
1005,22,7,994,0,2137,1,vai2,yai2,7.66715825531915
1006,22,2,282,0,2021,1,lve4,ly^4,7.61134771740362
1006,8,9,1437,0,967,1,lve4,ly^4,6.87419849545329
1006,20,7,1046,1,1061,1,lve4,ly^4,6.96696713861398
1006,1,7,980,0,754,1,lve4,ly^4,6.62539236800796
1006,2,5,643,0,451,1,lve4,ly^4,6.11146733950268
1007,8,9,1319,1,829,1,muan4,muan4,6.7202201551353
1007,20,8,1252,1,284,1,muan4,muan4,5.64897423816121
1007,22,8,1184,1,1543,1,muan4,muan4,7.34148385236316
1007,1,1,53,0,1153,1,muan4,muan4,7.05012252026906
1007,2,10,1563,1,2073,1,muan4,muan4,7.63675211243578
1008,1,4,636,0,726,1,hve1,hy^1,6.5875500148248
1008,22,1,86,0,1284,1,hve1,hy^1,7.15773548424991
1008,8,5,700,0,1421,1,hve1,hy^1,7.2591161280971
1008,2,4,536,0,2311,1,hve1,hy^1,7.74543561027438
1009,22,10,1589,0,1076,1,ye1,i^1,6.98100574072173
1009,8,2,168,0,963,1,ye1,i^1,6.87005341179813
1009,1,9,1437,0,519,1,ye1,i^1,6.25190388316589
1009,2,1,19,1,1781,1,ye1,i^1,7.48493028328966
1010,20,5,752,1,266,1,zhva3,Zya3,5.5834963087817
1010,22,3,460,0,2922,1,zhva3,Zya3,7.98002359231065
1010,2,3,426,0,2174,1,zhva3,Zya3,7.68432406768116
1010,8,8,1133,0,761,1,zhva3,Zya3,6.63463335786169
1011,1,5,786,0,2123,1,qun1,qun1,7.66058546170326
1011,2,7,1064,0,681,1,qun1,qun1,6.52356230614951
1011,8,9,1367,0,721,1,qun1,qun1,6.58063913728495
1011,22,10,1590,0,637,1,qun1,qun1,6.45676965557216
1011,20,6,828,1,257,1,qun1,qun1,5.54907608489522
1012,22,8,1135,0,1405,1,sio2,sio2,7.24779258176785
1012,2,1,51,0,823,1,sio2,sio2,6.71295620067707
1012,8,5,662,0,1329,1,sio2,sio2,7.19218205871325
1013,1,10,1489,0,472,1,sve3,sy^3,6.15697898558556
1013,2,7,964,0,1035,1,sve3,sy^3,6.94215670569947
1013,22,6,806,0,1170,1,sve3,sy^3,7.0647590277918
1013,8,3,411,0,1310,1,sve3,sy^3,7.1777824161952
1014,8,7,1112,0,1067,1,co4,Co4,6.97260625130175
1014,1,6,942,0,751,1,co4,Co4,6.62140565176413
1014,22,4,535,1,1757,1,co4,Co4,7.4713630881871
1014,2,2,187,0,2903,1,co4,Co4,7.97349996402463
1015,8,10,1485,0,724,1,nue4,nue4,6.58479139238572
1015,1,1,3,1,2133,1,nue4,nue4,7.66528471847135
1015,22,4,499,0,3217,1,nue4,nue4,8.07620452723903
1015,2,7,1095,0,1096,1,nue4,nue4,6.99942246750796
1016,22,9,1437,0,665,1,pe4,Pe4,6.49978704065585
1016,8,10,1466,0,935,1,pe4,Pe4,6.84054652928869
1016,1,6,871,0,727,1,pe4,Pe4,6.58892647753352
1016,2,1,57,1,2448,1,pe4,Pe4,7.80302664363222
1017,1,6,872,0,709,1,si2,si2,6.56385552653213
1017,20,9,1366,1,631,1,si2,si2,6.44730586254121
1017,2,7,1012,0,1806,1,si2,si2,7.49886973397693
1017,8,3,399,1,1875,1,si2,si2,7.53636393840451
1017,22,10,1523,0,903,1,si2,si2,6.80572255341699
1018,22,2,279,0,2189,1,lian1,li[n1,7.69120009752286
1018,8,9,1432,0,780,1,lian1,li[n1,6.65929391968364
1018,20,1,114,1,359,1,lian1,li[n1,5.88332238848828
1018,1,2,205,1,2029,1,lian1,li[n1,7.61529833982581
1018,2,10,1513,0,1654,1,lian1,li[n1,7.41095187558364
1019,2,2,162,0,2563,1,miang2,miaN2,7.84893372636407
1019,22,4,600,0,1587,1,miang2,miaN2,7.36960072052641
1019,1,4,621,0,1188,1,miang2,miaN2,7.08002649992259
1019,8,7,1073,1,1197,1,miang2,miaN2,7.08757370555797
1020,8,3,447,0,1037,1,zhv4,Zy4,6.94408720822953
1020,22,4,531,0,2306,1,zhv4,Zy4,7.743269700829
1020,2,2,268,0,1446,1,zhv4,Zy4,7.27655640271871
1020,1,3,357,1,2588,1,zhv4,Zy4,7.85864065562079
1021,22,5,784,1,2084,1,ciai2,Ciai2,7.64204440287326
1021,20,7,962,1,260,1,ciai2,Ciai2,5.56068163101553
1021,2,9,1381,0,1021,1,ciai2,Ciai2,6.92853781816467
1021,1,7,1081,0,834,1,ciai2,Ciai2,6.72623340235875
1021,8,9,1394,0,1030,1,ciai2,Ciai2,6.93731408122368
1022,22,6,919,0,1750,1,nia1,nia1,7.46737106691756
1022,1,9,1284,0,509,1,nia1,nia1,6.23244801655052
1022,2,7,1038,0,733,1,nia1,nia1,6.59714570188665
1022,8,5,690,0,1338,1,nia1,nia1,7.19893124068817
1023,8,8,1198,1,747,1,gin3,kin3,6.61606518513282
1023,1,3,438,0,3244,1,gin3,kin3,8.0845624152353
1023,2,4,507,0,905,1,gin3,kin3,6.80793494369993
1023,22,10,1462,0,963,1,gin3,kin3,6.87005341179813
1024,22,10,1551,1,2013,1,xong4,xoN4,7.60738142563979
1024,8,9,1339,0,1092,1,xong4,xoN4,6.99576615630485
1024,2,7,1011,0,1267,1,xong4,xoN4,7.14440718032114
1025,8,7,1090,0,1388,1,dan2,tan2,7.23561914106675
1025,1,5,647,1,1569,1,dan2,tan2,7.35819375273303
1025,22,2,266,1,3035,1,dan2,tan2,8.0179667034936
1025,20,7,1010,1,261,1,dan2,tan2,5.56452040732269
1025,2,8,1229,0,856,1,dan2,tan2,6.75227037614174
1026,2,4,506,0,769,1,zvao2,cyau2,6.64509096950564
1026,20,1,11,1,773,1,zvao2,cyau2,6.65027904858742
1026,22,2,216,0,1703,1,zvao2,cyau2,7.44014668066269
1026,1,10,1501,0,646,1,zvao2,cyau2,6.4707995037826
1026,8,1,89,1,1547,1,zvao2,cyau2,7.34407285057307
1027,8,7,985,0,755,1,cvang3,CyaN3,6.62671774924902
1027,22,9,1353,0,485,1,cvang3,CyaN3,6.18414889093748
1027,2,2,161,0,2640,1,cvang3,CyaN3,7.87853419614036
1027,1,3,406,0,1332,1,cvang3,CyaN3,7.19443685110033
1028,8,1,130,0,2300,1,zue4,cu^4,7.74066440191724
1028,2,7,993,0,601,1,zue4,cu^4,6.39859493453521
1028,1,7,1006,0,849,1,zue4,cu^4,6.74405918631135
1028,22,4,548,1,2851,1,zue4,cu^4,7.95542508891267
1029,1,10,1483,0,421,1,gi2,ki2,6.04263283368238
1029,8,4,554,0,1234,1,gi2,ki2,7.11801620446533
1029,2,9,1286,0,1034,1,gi2,ki2,6.94119005506837
1029,22,7,964,0,741,1,gi2,ki2,6.60800062529609
1030,2,4,627,0,1384,1,riu1,riou1,7.23273313617761
1030,1,6,843,0,417,1,riu1,riou1,6.0330862217988
1030,22,8,1146,0,1577,1,riu1,riou1,7.36327958696304
1031,8,2,280,0,2313,1,dui2,tui2,7.74630066223144
1031,1,10,1566,0,982,1,dui2,tui2,6.88959130835447
1031,20,1,32,1,2278,1,dui2,tui2,7.73105314400713
1031,22,6,850,0,920,1,dui2,tui2,6.82437367004309
1031,2,1,5,0,1629,1,dui2,tui2,7.39572160860205
1032,1,1,116,0,1386,1,giong4,kioN4,7.23417717974985
1032,8,4,605,1,1970,1,giong4,kioN4,7.58578882173203
1032,2,2,163,0,1228,1,giong4,kioN4,7.11314210870709
1032,22,7,1008,0,1357,1,giong4,kioN4,7.21303165983487
1033,1,6,947,0,638,1,nvn4,nyn4,6.45833828334479
1033,2,8,1213,1,1538,1,nvn4,nyn4,7.33823815006559
1033,22,6,877,0,823,1,nvn4,nyn4,6.71295620067707
1033,8,8,1280,1,723,1,nvn4,nyn4,6.58340922215876
1034,1,1,140,0,982,1,dve4,ty^4,6.88959130835447
1034,8,8,1235,0,839,1,dve4,ty^4,6.73221070646721
1034,2,6,808,0,1903,1,dve4,ty^4,7.55118686729615
1034,22,2,253,0,1508,1,dve4,ty^4,7.3185395485679
1034,20,6,914,1,232,1,dve4,ty^4,5.44673737166631
1035,2,3,386,0,1796,1,que4,qu^4,7.49331724886215
1035,8,3,455,0,1701,1,que4,qu^4,7.43897159239586
1035,22,7,1040,0,717,1,que4,qu^4,6.57507584059962
1035,1,3,344,0,858,1,que4,qu^4,6.75460409948796
1036,8,9,1328,0,1052,1,tvang2,TyaN2,6.95844839329766
1036,2,10,1537,0,776,1,tvang2,TyaN2,6.65415252018322
1036,1,2,289,0,559,1,tvang2,TyaN2,6.3261494731551
1036,22,1,84,0,2443,1,tvang2,TyaN2,7.80098207125774
1037,1,2,224,0,537,1,chvn3,zyn3,6.28599809450886
1037,8,9,1413,1,800,1,chvn3,zyn3,6.68461172766793
1037,2,1,74,1,1204,1,chvn3,zyn3,7.09340462586877
1037,22,8,1237,0,1113,1,chvn3,zyn3,7.01481435127554
1038,1,9,1295,0,267,1,nue1,nue1,5.58724865840025
1038,8,2,189,0,1020,1,nue1,nue1,6.92755790627832
1038,22,8,1261,0,1026,1,nue1,nue1,6.93342302573071
1038,2,3,418,0,1304,1,nue1,nue1,7.1731917424866
1038,20,10,1457,1,684,1,nue1,nue1,6.52795791762255
1039,8,1,65,1,1634,1,puan2,Puan2,7.39878627541995
1039,1,9,1386,0,935,1,puan2,Puan2,6.84054652928869
1039,22,1,17,0,3050,1,puan2,Puan2,8.02289686960146
1040,1,8,1201,0,719,1,zo3,co3,6.57786135772105
1040,2,5,780,0,1525,1,zo3,co3,7.32974968904151
1040,22,1,145,1,2096,1,zo3,co3,7.64778604544093
1040,8,9,1424,0,1146,1,zo3,co3,7.04403289727469
1041,1,7,1076,0,1017,1,duang3,tuaN3,6.92461239604856
1041,22,5,775,0,1694,1,duang3,tuaN3,7.434847875212
1041,2,6,916,0,602,1,duang3,tuaN3,6.40025744530882
1041,8,10,1461,1,812,1,duang3,tuaN3,6.69950034016168
1041,20,6,827,1,388,1,duang3,tuaN3,5.96100533962327
1042,2,4,495,0,1301,1,mvn2,myn2,7.1708884785125
1042,8,7,1014,1,483,1,mvn2,myn2,6.18001665365257
1042,1,7,1055,0,1411,1,mvn2,myn2,7.25205395185281
1042,22,6,955,0,1227,1,mvn2,myn2,7.11232744471091
1043,2,9,1313,0,307,1,kuao2,Kuau2,5.7268477475872
1043,8,4,494,1,2104,1,kuao2,Kuau2,7.6515955738576
1043,22,1,60,0,3175,1,kuao2,Kuau2,8.06306291132679
1043,1,10,1513,0,287,1,kuao2,Kuau2,5.65948221575962
1044,8,2,295,0,1715,1,go3,ko3,7.44716835960004
1044,22,8,1121,1,1513,1,go3,ko3,7.32184971378836
1044,2,6,881,0,1702,1,go3,ko3,7.43955930913332
1044,1,8,1182,0,657,1,go3,ko3,6.48768401848461
1045,2,4,491,0,675,1,jui3,jui3,6.51471269087253
1045,22,6,813,0,1633,1,jui3,jui3,7.39817409297047
1045,8,3,432,1,2137,1,jui3,jui3,7.66715825531915
1045,1,2,218,0,1060,1,jui3,jui3,6.96602418710611
1046,22,5,701,0,1555,1,fe2,f^2,7.34923082461333
1046,8,9,1362,1,250,1,fe2,f^2,5.52146091786225
1046,2,9,1371,0,1028,1,fe2,f^2,6.93537044601511
1046,1,7,1061,0,785,1,fe2,f^2,6.66568371778241
1047,2,3,384,0,965,1,shve1,Sye1,6.87212810133899
1047,22,3,337,0,2698,1,shve1,Sye1,7.9002660367677
1047,8,10,1566,0,557,1,shve1,Sye1,6.32256523992728
1047,1,7,961,0,436,1,shve1,Sye1,6.07764224334903
1048,20,2,269,1,235,1,neng3,n^N3,5.45958551414416
1048,22,8,1195,0,895,1,neng3,n^N3,6.79682371827486
1048,1,8,1233,1,1829,1,neng3,n^N3,7.51152464839087
1048,2,7,1049,0,1205,1,neng3,n^N3,7.09423484592476
1048,8,7,972,0,1128,1,neng3,n^N3,7.028201432058
1049,8,9,1410,1,1294,1,pe4,P^4,7.16549347506085
1049,2,9,1435,0,1643,1,pe4,P^4,7.40427911803727
1049,22,2,207,0,1823,1,pe4,P^4,7.50823877467866
1049,1,7,1107,0,811,1,pe4,P^4,6.69826805411541
1050,1,6,835,0,677,1,gvao4,kyau4,6.51767127291227
1050,8,5,661,1,995,1,gvao4,kyau4,6.90274273715859
1050,20,9,1345,1,615,1,gvao4,kyau4,6.42162226780652
1050,2,3,342,0,885,1,gvao4,kyau4,6.78558764500793
1050,22,10,1541,0,918,1,gvao4,kyau4,6.82219739062049
1051,2,3,423,0,1238,1,jva1,jya1,7.12125245324454
1051,1,4,584,0,596,1,jva1,jya1,6.39024066706535
1051,22,10,1501,0,533,1,jva1,jya1,6.27852142416584
